,BPA_Load_sim,SDGE_Load_sim,SCE_Load_sim,PGEV_Load_sim,PGEB_Load_sim,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
43,7995.391214731745,2886.914857532847,13859.150004312562,8058.492521392299,5698.259973568287,1245.1016833250671,446.30610634861875,540.7899291153117,707.052868966275,2267.32974049715,5217.564367704388,1380.273854835197,-276.3002317877713,15.611629574194538,81.37927671415875
44,7512.596758341401,2607.226054937678,10935.63377390159,6758.158391876841,5625.161919884085,1256.595698570748,230.12400943760662,790.783761902609,681.411666260551,2678.8379007865483,5445.843093762415,1673.5222429410503,-321.57400597383867,12.949682732446355,41.381457399647765
45,7405.984721904308,2796.018678095081,11761.583383059513,7174.579213468226,5794.981718081736,1146.523670951605,550.299531747932,866.0548781497604,1361.476022562347,2561.4697738025984,5787.7171075291,1640.6261189840677,-265.7210528923298,42.88273671581743,-28.768634335670114
46,7565.126965902402,2328.13939766351,10059.308886807787,6717.730701892706,5466.649040945109,1183.485925699689,1554.0389051126572,874.882161348614,493.42831054129556,1538.8069920700939,4937.719803512319,1444.6871327136184,-266.8707700763436,53.85295332975234,-74.88090997105627
47,6954.306977029238,2429.2792488075397,10351.576850693044,6838.673573191975,5624.780447701296,688.9486861650743,768.136750549766,447.7471653584315,550.1030214959412,1193.9618922154336,4703.8231169012515,1465.1316820102093,-185.49406004948634,45.33840841187502,-50.05905003601421
48,7004.557662904003,2305.752788116065,9759.269655518241,6677.402411512014,5305.316285428239,618.8145133093759,1479.088401169165,850.9231198985102,187.37356269482416,1801.7429077550541,5368.304995425265,1571.9849600150678,-251.97455229561774,17.106228264876435,6.385392275350686
49,7025.858891518979,2942.450211677453,12865.243540382671,7352.372338814883,5891.565541889792,880.1137375539952,1014.6017230819987,288.35848632581866,608.2378689794555,2364.860742170213,5526.512924738875,1416.8932013986282,-28.81256822128711,17.613879176449558,14.263556206580489
50,6971.723632058796,2761.732318205337,12553.528291821614,7042.729296577635,5726.482851176619,1031.8892821049812,470.2823779164944,190.50741425735737,536.995499971765,2419.8171167666305,5511.5202648001605,1837.8668260880727,-224.2669298421104,29.404204851717914,61.80188027360415
51,6823.051537238664,2945.165637001412,12747.19731791996,6626.020118939671,5853.571866096709,1207.9948694668337,1112.2616687044642,510.7730476017988,621.9074355435707,2295.4537125979846,5058.963503606299,1858.0802499227925,-213.05232422884657,29.16628621551923,49.77378735149876
52,6964.785924814122,2889.1403145511154,12378.154390381114,6684.717623153045,5747.692695063682,1005.5830851084913,1195.6448136081958,791.6752140545946,984.8056482170532,1787.6156491833244,4568.637355922165,1570.652214936886,-207.080022100019,38.63878627622521,45.21969940291192
53,6516.623623820925,2772.5148810117685,12257.239499635563,6515.847227609461,5720.0916695585465,946.325674338022,1405.5938886597146,853.160237076827,1713.6301924795825,2350.6403262974936,4752.988739979036,1537.6110814434294,-216.80803965907086,26.03573554036644,38.72900827932803
54,6453.89367415082,2361.100295713031,10669.631176869112,6109.289928008522,5308.670588652087,1063.845286563298,2200.6418737308913,484.86536737733115,1168.8331063980593,1841.605789402629,3349.647286074678,1422.8054620220335,-143.10305785708476,29.651283825731227,156.497387625591
55,6741.542649910716,2706.2329848491004,12230.10673662497,6753.21955964428,4995.573873070332,917.5028441986893,1717.4047345898987,397.3052780695305,1572.8808419103157,1869.7110259435944,4198.895846811517,1040.751361652458,-206.23204667230732,43.92624322200629,94.05869677571235
56,6804.700232475205,2845.827126460558,12861.122449401097,7479.940286043781,5438.715093078102,-218.61246150305533,1442.1884171232182,-838.2763709031667,129.60549412976155,3583.3051563145264,4961.727494314306,1199.1713733011636,-274.8161800634873,6.816896941679818,-42.26595402379305
57,6949.167413069427,2777.358316363058,12719.325730073919,7185.313786505796,5456.029374906183,778.5950990826987,1111.2596671918513,683.8857448496472,1593.4464033299132,2306.178250096414,4896.692888731133,1651.647810854597,-179.0081673960523,20.30150526830134,-68.98681966118568
58,7538.05266347499,2446.5871185812757,11817.896687087758,7707.744899185728,5573.3158639230405,279.7467941341089,729.8529896691523,340.2229736772345,1304.2987406552943,2100.029678262279,4908.365792528313,1762.0430922388425,-214.3719888244167,38.68040221446811,-38.66069120764893
59,7314.860545740841,2615.2268739468327,11847.879105242637,7266.058231395481,5339.400061141776,964.2457932341161,1084.888485873272,922.090525258871,1738.3968640914545,2560.597862874131,4985.733327514491,1988.668630031861,-39.880477443726456,-7.352679354215702,170.71405908863417
60,6486.706030643187,2625.044545215923,11944.38003583489,7148.64572316805,5681.532534127724,647.0131275085031,657.5091441995864,97.52319901459893,1074.975387853628,2856.706279009958,4844.8982690563,1704.2823985152975,-32.34227126831198,16.206676114389204,192.57287338357747
61,6222.363793593388,2676.1912900552375,11738.53900437283,6601.006196529753,5546.404932068647,692.036121049844,776.2217106899325,460.54307706999634,1436.8951438044296,2044.331713456615,3885.9989355062175,1552.0349499505817,-44.88328412967351,-6.005326490794822,161.02170251079696
62,6803.365379552293,2884.301692373081,13039.707381413931,7615.061949521985,6265.877432889783,1507.5024036018099,1455.2830857554559,713.62167172205,915.2371577824458,1818.266530713338,4331.618626426782,1087.1968445876496,24.208617515952596,7.224331565219796,207.39707587032402
63,7720.852912854988,2749.790220798449,12295.44074587708,7787.2044853664365,6461.421467236292,1105.7835745557213,683.7284110719224,521.6518802569693,1028.9097614835969,1767.8124167744247,4350.509364916926,1720.391539576386,99.7265459060764,29.531084431217216,229.5792825231991
64,7514.185340519651,2626.8096272072526,12903.344560253676,7408.604839371894,6323.235696757158,661.6299645557174,102.9511669365595,326.85060612635726,1232.0371876068448,1585.2242641793644,5740.220298709119,1790.7137805703117,-17.757239943518165,-0.0017028153227869325,235.29861107556707
65,7642.260739794095,2680.90751173574,11956.190821154263,6649.732099826476,5757.214862840148,666.9958816427696,587.6957938309802,374.6639712957847,1434.4990055382225,2229.044371349555,4347.4401038731785,1875.201229201762,19.68156727596333,-22.50721910743428,147.92970540391212
66,7697.2022756059105,2451.914037266426,11138.184604924205,6821.988186949078,5608.939692935156,792.7990295620634,312.05843125946626,507.4760628556852,1453.4453974156124,2030.0155172748146,4372.950729956898,2087.042945135314,45.1046228109187,4.5243537280954556,146.40698886774211
67,7849.8729075696365,2708.2904460634454,12377.544751081074,7258.750680037352,6137.600404984742,1047.9624872667332,1216.1453303132453,801.3115687794585,1422.8697149495115,1897.73181943998,3953.0690464029626,1896.3991810918485,22.9486266673833,5.707985528303066,122.99066003108922
68,7976.888031573479,2694.463599092664,12115.55847251169,7001.7350023141125,5567.458056299715,698.56172862968,1265.9937767903436,278.5862066837965,1920.9591300689958,1755.1743613094154,4436.853482704649,895.6198359623622,70.45083278018434,14.88807346973099,195.18078363581546
69,7759.72646157333,2550.4298551974666,10614.38056007178,6640.326510744193,5781.246050391155,405.01328088675524,2023.438042951257,309.39947648901006,1980.7457111670856,2081.596263680376,3937.3853134498445,889.6120644324415,71.87846508632914,26.21184891780041,230.23493143187235
70,7530.916170058541,2928.687623309995,12666.661977318996,7747.750959186323,5659.8049388962245,1001.6433840197615,1338.6854368599172,531.5221462554765,2433.6168383748127,2738.8972969128636,3050.4937716748245,1130.896845707948,-2.4947496100827777,16.194384058808588,183.80076262745013
71,8272.307090147679,3122.924581838334,14011.546432239606,8597.824702892422,6295.21182173968,1306.6323188932365,872.3006725528523,283.6863337164977,1362.4293162835565,1862.0988494015787,2681.6047997946735,1050.2520160750298,30.742978734033095,22.233321802289915,140.68247519471555
72,7938.423707683101,2881.952392500689,12621.669286645256,7203.4417426329555,5488.921408078733,404.9512373776215,658.8491814424581,72.90685027237981,2124.961234352961,2594.0755354867388,3388.5193811755107,1180.6902929215676,-132.27032489410976,35.8921432064597,283.0790056268681
73,7363.712996077131,2702.26885343424,12319.062550587783,7425.161589400896,5705.308388215061,257.7817615504347,840.7864732784847,268.73964505945,2098.2821892389375,2899.0262844790764,4359.980557433845,1553.3578911988973,-90.66034781067226,11.862250646610065,265.25462193682887
74,7167.730866383225,2727.9661282747174,12080.630887562147,7277.634410982383,5579.473361845964,458.31862962741474,-115.54457341753289,262.3485484004391,2172.59423112741,3477.276453994971,4343.582369969063,1379.8300819420506,8.376172871452052,4.029543036617497,216.81880825882683
75,7001.183388185275,2666.24649921942,11970.640119779498,7067.138260506112,5598.635554556741,335.8221401576472,985.6461054404108,441.54711391978907,2814.9940970386515,2316.555342229985,5000.9312204541975,1076.9937563699361,-142.13559857247398,6.865436107881077,235.92174383556937
76,7243.6116311024725,2613.2081874557975,11673.474053184334,7084.649773930821,5476.968349615538,531.4439726467248,851.9386550207771,583.4357752005409,2506.9624841740606,1820.1582515504429,5050.804966712933,1491.8632885228578,-69.854767766476,1.249794305789024,233.6279228757977
77,6821.559508773208,2826.9977652603266,13860.934550145916,7797.836646367095,5593.121139914145,-153.77287893670302,109.23037898483034,235.34345718928893,1985.841817742933,2829.6083885265166,5467.669966135259,1474.782228260838,-115.22619595655695,-27.092081610617278,242.80705581915566
78,7090.372859190306,2734.22773651684,12852.831613616083,8014.941438637123,5939.457465241601,91.4652151274546,-114.94631055810575,342.97194246161104,2236.2244816618963,2501.474171328919,5491.857229554381,1340.1847887567674,-84.75821191772371,-16.626073546826117,203.39375891626997
79,6991.594537359045,2895.0615321541263,13087.94111711639,7565.177452217386,5469.1933168801925,419.9250938507633,756.6995289577018,-172.89305621096258,2050.520642735644,2729.852779816082,6430.454569887353,1507.0629995053464,-275.04806497375944,2.2797224878933733,283.6300407538388
80,6971.014622840425,3022.197538606639,13713.524809069704,7143.208854254634,5415.55543584549,354.76202976320127,67.54247260453133,439.7844699605674,1498.0784699457377,2227.9700787030356,5712.2038388319315,1278.5610730065093,-84.28063586093953,-33.68586827007157,143.82468885794154
81,6451.867172229617,2898.676518112963,13525.484582717092,7152.3947756166135,5281.193881067827,387.61123371630435,-167.96121538836394,290.9150747618915,-2297.796452655429,4126.056494531231,1368.6916681330265,1256.0106524608514,-219.93609020312175,-23.068399265120274,248.35599265523263
82,6738.486532752078,2802.891457914518,12401.225664382733,6624.885310902714,4721.13093225012,214.03744480575477,1510.2843694564608,91.86508440313577,1347.7670353595784,1991.577130584487,4504.031868772695,1536.6391480735988,-23.639290494006147,-8.43555816895021,201.9328308446629
83,7125.749435213745,2804.956301271578,12438.365754102246,6520.080332298209,4793.445188812082,897.8200003709144,1418.6384503717227,353.1029434397366,714.7626373844131,2038.336176989705,4346.557346947214,1251.4272725462074,-194.60175962212898,-26.724883593163362,145.27420736910574
84,7189.235036066611,2824.592278103596,13472.024989887288,6913.750495016966,5666.408612098741,827.0966636102252,511.904688662883,190.473589374265,-2668.7642025328087,3627.272307102708,1688.2803886253776,1907.5263428106205,-181.4322826976679,-7.155170944967136,242.08394989016182
85,7045.419675868233,3091.844846980538,13598.979518397891,7052.431149407379,6032.567571465987,686.6941610778752,646.5692464391092,-93.17234115484204,665.2630801091,1882.8062533505063,4352.759149092274,1664.5427816947054,-194.50901687787496,-25.485241719591702,190.27849900920447
86,6923.672675069897,3004.674476079007,14270.486559503051,7540.248817022975,6067.502616878871,941.995573760229,720.7201250243668,250.72199832772435,-353.87431428438754,2829.3609026032996,4181.07611967146,1809.3962836620822,-89.73160898914186,-13.69462871620797,245.4243413587052
87,6728.263304350687,2732.884703245016,12720.228854237286,6859.0765239459715,5601.075488047056,957.1997463550657,1124.1075311624325,-5.78201699606457,-1948.1684425571225,4216.601369260742,1504.0891156820044,1764.8396954882883,-3.2707928012440775,-5.759962307538839,153.74351112866876
88,7288.0519601364285,2733.750442811081,13379.206827357371,7677.577326065106,5823.379236974853,678.50278211667,1063.2134076451873,-20.068230518323183,-2276.8965828431274,4161.610406224932,1192.6190245251073,1588.4227290875658,-53.86660929769761,-8.129580180733072,221.24877260391855
89,6519.675699382889,2700.777100094665,11987.152808136365,6155.724683984765,5246.65751851871,925.0809922843807,1219.9538280336787,402.0284352012378,1629.2975339727732,2410.152902421124,4765.565481427623,1283.4747656263246,-13.292508626563706,-26.322637123897557,161.5078208960089
90,6401.541652591725,2613.0902280799373,10463.234601067064,6231.154104457467,5092.226760454027,54.85981784780657,618.0242053454208,400.52466172409305,874.3335173399512,2546.256865154191,4932.801292391317,1371.205662364733,-195.0901172100877,36.72780796990653,-85.37657554429225
91,7271.23131894591,2625.0897065120153,11533.598261481235,6775.252992693749,5508.069011033346,1368.1564399425424,1571.8803459302103,1371.426404750735,837.1121046759187,835.1765399544174,4719.072301424379,1327.6659951543259,-254.2555160028095,-2.386662493133393,-167.57158959970855
92,8003.2531804254895,2823.1963716042683,13432.27946049988,7121.172548297883,5729.880940203123,1275.675008909919,1540.076531633597,1339.4702250232813,-650.7313649746989,632.751468729148,6437.3493386929695,1406.1266477035401,-204.52517215683204,-5.597819006486031,-25.727657447183418
93,6792.375187406538,2865.358962224483,12282.73626257041,6680.435709777034,5364.208580884042,1080.3058608504332,-214.56108332722778,522.1991689633707,1239.3331748919502,2225.1297471689404,5205.56446187862,1288.4084352976404,74.36964078144345,-19.49887841158963,-35.90250052537442
94,6963.541184891674,2778.2040140654826,11680.815498344968,6672.415878693563,4967.401722211423,879.0818214638417,1034.5465431726388,753.0460428576185,600.3225490298078,1522.9959922269156,5835.514504546792,190.34999927528278,-248.04509990371895,28.250208209959474,-83.32304011515475
95,6664.468909475593,2856.1621339211424,11978.511364378468,6711.831148669688,5055.701267747201,927.4194161947927,813.9680451475876,642.05312638874,-535.3607118803562,1057.3646426927712,5404.411543803479,1280.5505354449078,31.882587428953876,-7.242776754244122,-10.207866035642425
96,6440.15589419963,2562.64994296444,10065.602463370877,5982.276500246542,4896.050119607804,635.1623078904358,257.09061999711133,147.13160695909667,19.073820589438583,1129.1946183210937,4840.439678985116,1408.7244975174342,84.75568361126244,15.87949732115181,31.904001169875237
97,6965.70497938958,2735.5040406423423,10957.328074745723,7251.599474416563,5087.972319748187,371.2425528774491,145.28636091447675,826.356500965003,339.75618186463157,1105.5522304665778,4669.69129907487,1420.9852384568437,49.78574250625331,18.74612374679829,94.42889501777483
98,7939.849037033053,2658.4337661381996,11255.142719113705,7399.999972158459,5648.118192569429,694.6044073966791,836.5026573149582,349.5157913336393,-779.3878105215487,1009.1397336979251,4938.541879568967,1310.1515852212892,42.51034941049329,5.279377649737366,-17.4652204682638
99,8067.993843543139,2876.302455095584,11959.155960998045,7568.790455360847,5849.020650881672,1104.3319911801605,586.1324854998891,1104.1418414238055,541.3030708896813,1011.8128690640028,4024.747349612033,1273.1630587435982,-230.46673060433776,-8.51830233211428,11.99233969530944
100,7629.205994808998,2953.744868204909,11725.411370134678,7324.880209395325,5970.824114620485,1476.0682791826098,971.646874159891,949.5023043260699,818.748133287246,1502.0158051153558,3798.4647587726645,1283.4620569548983,-235.16990981826453,27.014617118081283,21.92668994094003
101,7180.081469012161,2819.1956968472196,11630.195263457173,7320.066416079253,5743.502272761371,1924.6445478057176,1382.6878853704534,1443.0849513498692,682.3283632245975,925.0087639414214,4601.167229376471,1477.6863053093405,67.13620572930199,-14.248810050214573,-95.52281453785076
102,7098.953021306452,2722.2854590953975,11838.259079253876,7435.758287508702,5558.694068469842,2043.650244496001,652.2733767683636,1362.5351651342098,1320.2186561904207,1921.5109141965308,5475.102946027106,483.93996541275504,-197.08950080491812,-25.06425907213064,-125.57851627677724
103,6912.2865525360185,2404.4003566097617,9821.950608295187,7245.243450402354,4928.890837058942,1557.6979094848057,1005.3367448074578,1271.6386255464677,989.5351930882011,1717.081773645606,4735.682460925221,562.5032656713457,65.4664493065734,-9.490498708944733,15.821039536440317
104,6879.647712686926,2708.6778939370606,11806.255134320625,7262.068956295359,5383.136126097108,1146.092242742695,611.0634402229842,1335.3918050856814,-1442.991078971471,1396.2536665517437,4753.164053818806,1306.647713336945,83.49967648640265,11.195087675692527,62.36299829808858
105,7049.087081591689,2699.4478579820748,11911.058748736734,7246.9532976476685,5204.020946499862,1713.5493670769583,1370.8611474909899,1036.3792213080205,-299.46894174578995,1248.4641289849073,4311.456449972535,1395.8166544275225,-246.07739978166785,-35.99691514275105,-192.10768329923408
106,6836.63892931995,2835.900191719367,11857.890961682166,7712.748463220961,5388.770725656343,1396.6799931823716,467.9784231949909,769.2185646485359,155.42916286125939,1072.3468984616113,4241.762960154676,1222.1698220778003,-142.3055193627945,-64.47903631470969,-27.75645585785832
