,BPA,PNW,CAISO
76,966.4827296071753,1261.7268010537537,814.5810349129791
77,807.2710009933505,1053.8785913751312,886.2217122506028
78,989.1671899966929,1291.3409791079541,871.1860145377681
79,1281.4738332926274,1672.9423411130906,793.3541675536832
80,1200.0621201891338,1566.660731317407,911.8708436430852
81,1230.4894705091053,1606.383120769067,1019.7740860528394
82,778.1423762096991,1015.8516660701033,1103.7971026833857
83,719.3656432222779,939.119638671381,1109.1038195232095
84,1672.1127729187563,2182.914847152423,884.4528066373282
85,2868.278696681937,3744.489160159187,668.64632181782
86,3787.871147053287,4945.001497458599,632.3837567456895
87,4201.850099825529,5485.443994550298,518.2893446894742
88,3531.780457221844,4610.679448070292,239.6867105987159
89,3725.5971399589334,4863.703838066493,183.0817309739269
90,4060.2516103225635,5300.589569611701,263.56693637792375
91,4350.42463410564,5679.4055275530545,431.6129696390161
92,4323.70793626372,5644.527331936971,571.356513087714
93,4357.289341190015,5688.367286148844,574.8943243142633
94,3733.714192254659,4874.3005120818,590.8144748337352
95,3988.125802780572,5206.430551932862,463.45327067795995
96,2014.7218018629087,2630.1851199254684,211.27562248643162
97,2005.9751311097068,2618.766489699356,160.4624980909607
98,1767.5098160188431,2307.4540679097167,98.06041550003154
99,1484.2663885294241,1937.684580325619,144.41624828186465
100,1604.2508738244906,2094.3222895881077,127.47854015004101
101,1689.23101830595,2205.26242598688,112.3237486636725
102,1662.3872371676646,2170.2183252841573,185.4233311273324
103,2030.8209575631486,2651.2022944688624,295.0727048228222
104,1672.448097060542,2183.352607128645,396.69895361376405
105,2493.727369971404,3255.518759753791,407.3964534864947
106,2840.5801251553858,3708.3291451114696,566.0760349320003
107,3989.3599623735067,5208.0417263361705,969.9066551275848
108,4334.404185873626,5658.491104273664,1317.5754009913328
109,3998.1154999659057,5219.4719320703725,1759.738729064202
110,3993.0006995514773,5212.794646934043,1748.149770868744
111,4084.70881299836,5332.518032634935,1393.3493584231755
112,4115.9599335163375,5373.315840099657,1328.2729008640638
113,4241.609765390056,5537.349563172397,1576.9897729050529
114,4236.574896604194,5530.776627420618,1414.7443581686368
115,4125.887606547243,5386.276248756192,1691.987896536908
116,4185.154665321325,5463.648388147944,2064.617475437028
117,4016.399095804988,5243.340856142282,2132.3683079643224
118,3745.874563788541,4890.17567074222,2142.1743495143255
119,3237.3405459251385,4226.293140894437,2208.142265396165
120,4783.489873201438,6244.764847521459,99.51638134638252
121,4692.378941062546,6125.821071883219,137.59221420934625
122,4461.960817533437,5825.014122106315,173.07196755892608
123,4152.916479222274,5421.561983318895,199.03276269276503
124,3500.358634576437,4569.658791875244,205.09028155732742
125,3097.6350884729422,4043.910037170943,205.95564139512203
126,3577.2876397104546,4670.088302494066,291.6262653367905
127,4097.597118733371,5349.343497040954,506.2355051098588
128,4026.352617065451,5256.335009223826,456.9099943555649
129,3530.8172045197484,4609.421938015337,243.1661144202912
130,4075.2078886366967,5320.114737123625,126.34253631801606
131,4029.7342517339216,5260.749675892848,133.2654150203731
132,3923.5622229428504,5122.143894181267,424.026320519369
133,3572.3446698121693,4663.635339180378,764.9780966104535
134,2969.849690381478,3877.088368644227,1001.2213323283873
135,2371.891542423247,3096.4641545995387,1343.9038280950613
136,1796.7550369072592,2345.63320745073,1681.3941648349671
137,1429.9672166800117,1866.7979330026262,1645.9144114853873
138,845.12891530484,1103.3014560115405,1453.804527494979
139,391.47630142427727,511.06566765571444,1281.5979197738477
140,208.08948671605674,271.65729336299836,976.9912568701378
141,213.30387513928198,278.46458895467623,880.0709550371392
142,265.9460216721629,347.1880178487766,649.8852381837676
143,430.03912042007977,561.40877339436,430.0838393839314
144,3241.9831646982407,4232.354000911541,71.038684659348
145,3008.357768550278,3927.3600111622422,118.09028099216287
146,3369.4918082140657,4398.814371036639,79.34190754160943
147,3270.283689632469,4269.299855917061,95.02577298588106
148,2571.628945971842,3357.217945132953,117.1677006719116
149,1891.5839333615356,2469.4307224040936,119.9354416326654
150,1569.5540969424426,2049.026236217288,113.4773793909065
151,1279.5543162091476,1670.4364441372684,118.09028099216287
152,798.0629375696639,1041.8576208481252,135.61930707693705
153,431.00999170198634,562.6762293759613,131.92898579593196
154,160.81110799237982,209.93617231381177,127.3160841946756
155,284.7398033464559,371.7229808700469,160.5289757237214
156,347.3646744693821,453.4786872968435,229.7224997425669
157,708.0737718028503,924.3782921708228,365.34180681950386
158,1054.9537149664097,1377.2241709744253,399.477278668801
159,1118.8851391497788,1460.6855602477528,648.5739651366446
160,983.7101298192813,1284.216879659636,1069.2705911712246
161,555.3695672974892,725.0255447747901,920.7351596107699
162,353.5615866010788,461.56865091524645,796.1868163768482
163,249.04201550118216,325.1201246751725,914.277097369011
164,274.78837282130985,358.7315572079763,926.2706415322775
165,368.8857699951532,481.5741122652131,1120.935089105296
166,493.1842296790256,643.8436418786234,1335.8963037238427
167,759.8433088873372,991.9625442393436,1788.8832409672175
168,2131.937634100784,2783.208399609379,19.243558702637575
169,2063.369627083954,2693.6940301357104,30.614752481468873
170,2170.7281772774118,2833.848795401321,44.610067901568925
171,2274.610821782324,2969.4658247811017,29.740045267712624
172,2370.454840308661,3094.58856437162,51.60772561161895
173,2309.2181292886253,3014.6450774002938,62.97891939045025
174,2311.4493899041554,3017.5579502665214,115.46135221582547
175,2273.9065490224666,2968.5464086455177,104.09015843699416
176,2189.1672054333844,2857.920633725045,112.8372305745567
177,2199.8681492017713,2871.890534205968,129.4566676359255
178,2785.641919989961,3636.608250639636,236.17094771418843
179,3303.0580317469394,4312.086203324986,336.7622772961576
180,3256.2440708811623,4250.971371907523,447.85009344320173
181,2904.494168272779,3791.767843698145,318.39342580727623
182,2883.5476400452803,3764.4225065865276,198.55853752266955
183,3278.5050711304507,4280.032729935314,109.3384017195317
184,2892.0142993277273,3775.4755865897223,53.357140039131465
185,2216.6162557038474,2893.7549030076334,55.10655446664397
186,1746.3439290311012,2279.822361659401,61.229504962937746
187,1260.4345681240923,1645.4759374988148,98.84191515445664
188,796.5509347841695,1039.883726872284,112.8372305745567
189,492.2434133461509,642.6154221229124,97.09250072694415
190,255.1469287391282,333.089985299123,104.96486565075041
191,179.7498341815061,234.660357939303,99.71662236821288
192,362.9395815881368,473.81146421427775,752.0686600151015
193,304.83756137746036,397.9602628948569,953.269337128095
194,271.2919970406665,354.16709796431655,814.5382250864744
195,257.8427748513776,336.60936664670703,772.3509863369759
196,263.5427651540804,344.05060725075776,758.5590044381013
197,205.49814841284336,268.2743451864796,721.2395240058523
198,109.67746223091093,143.18206557560174,796.689777923225
199,82.41738663681397,107.59449952586681,728.5411614817272
200,128.2641379334471,167.44665526559675,604.4133243918561
201,207.50720940746862,270.89714021862744,487.58712477785974
202,236.16214713529695,308.3056751113537,369.1383390581134
203,225.26156042263793,294.0751441548798,301.8010156694906
204,171.67131600977746,224.11398956890008,343.98825441898924
205,89.78776705534035,117.21640607746782,424.30626665361166
206,18.167643645218206,23.71755045067651,468.1160915088603
207,34.992087063916024,45.68157580145695,763.426762755351
208,42.62077537622289,55.64069892457296,981.664593978719
209,71.93009255420347,93.90351508381653,1053.058382631717
210,40.81262126935282,53.28018442474258,1090.3778630639658
211,40.38210838676468,52.71815716287817,1080.642346429466
212,6.285488085786402,8.205598023219846,1143.1119115008391
213,3.099692754634391,4.046596285423487,1168.2619961399632
214,8.265847345691713,10.790923427795969,1127.6973434962147
215,8.179744769174082,10.678517975423084,1050.624503473092
216,0.08691726895989856,0.11346901952989367,54.79400958126979
217,0.0,0.0,45.81138505975016
218,0.0,0.0,66.47142145924532
219,0.0,0.0,273.071785454197
220,0.0,0.0,188.63511495191239
221,0.0,0.0,120.36716858836314
222,0.0,0.0,256.9030613154616
223,0.0,0.0,426.6746647721829
224,0.1738345379197965,0.22693803905978654,432.0642394850946
225,0.43458634479949226,0.5673450976494677,285.6474597843245
226,1.303759034398479,1.7020352929484062,468.8930000233251
227,0.6084208827192898,0.7942831367092557,693.458613061316
228,0.0,0.0,781.4883333722086
229,0.347669075839594,0.4538760781195744,752.7439349033457
230,0.2607518068796958,0.3404070585896812,915.329438742851
231,0.0,0.0,891.9746149869001
232,0.0,0.0,678.1881513747327
233,0.0,0.0,500.3321858486438
234,0.0,0.0,329.66231993977067
235,0.0,0.0,266.78394828913326
236,0.0,0.0,238.0395498202704
237,0.0,0.0,203.00731418634382
238,0.0,0.0,246.12391188963812
239,0.0,0.0,208.39688889925563
240,0.08691726895989856,0.11346901952989367,191.75487640397034
241,0.0,0.0,317.06004316300044
242,0.0,0.0,383.5097528079407
243,0.0,0.0,224.97973122644038
244,0.0,0.0,92.08031193656001
245,0.0,0.0,168.9721188114194
246,0.0,0.0,164.22571097963794
247,0.0,0.0,206.94338146567097
248,0.1738345379197965,0.22693803905978654,136.6965455553056
249,0.43458634479949226,0.5673450976494677,144.2907980861559
250,1.303759034398479,1.7020352929484062,112.96450639639836
251,0.6084208827192898,0.7942831367092557,77.84108844121567
252,0.0,0.0,93.0295935029163
253,0.347669075839594,0.4538760781195744,78.79037000757198
254,0.2607518068796958,0.3404070585896812,71.19611747672167
255,0.0,0.0,33.22485482247011
256,0.0,0.0,9.492815663562887
257,0.0,0.0,14.239223495344332
258,0.0,0.0,33.22485482247011
259,0.0,0.0,29.427728557044954
260,0.0,0.0,41.7683889196767
261,0.0,0.0,36.07269952153897
262,0.0,0.0,38.92054422060784
263,0.0,0.0,56.95689398137733
264,0.08691726895989856,0.11346901952989367,829.5664453544748
265,0.0,0.0,758.6005842474548
266,0.0,0.0,675.3992298461211
267,0.0,0.0,767.5732793299516
268,0.0,0.0,711.2900101761082
269,0.0,0.0,698.23881732884
270,0.0,0.0,801.8326605540302
271,0.0,0.0,717.8156065997422
272,0.1738345379197965,0.22693803905978654,394.7985836298583
273,0.43458634479949226,0.5673450976494677,56.28326915384341
274,1.303759034398479,1.7020352929484062,30.996583012261592
275,0.6084208827192898,0.7942831367092557,33.44368167112435
276,0.0,0.0,37.52217943589562
277,0.347669075839594,0.4538760781195744,35.89078032998711
278,0.2607518068796958,0.3404070585896812,39.96927809475837
279,0.0,0.0,37.52217943589562
280,0.0,0.0,26.102385694536082
281,0.0,0.0,106.85664143700706
282,0.0,0.0,385.8258885473614
283,0.0,0.0,558.754193773663
284,0.0,0.0,363.8020006175966
285,0.0,0.0,286.31054308694263
286,0.0,0.0,477.1842384782377
287,0.0,0.0,430.6893639598453
288,0.0,0.0,10.502258833663086
289,0.0,0.0,2.6255647084157716
290,0.006574142437353945,0.00858243138035763,2.6255647084157716
291,0.06904090038386541,0.09013172373872769,3.5007529445543613
292,0.08137051879232919,0.10622783132157858,7.8766941252473135
293,0.08137051879232919,0.10622783132157858,16.628576486633218
294,0.1403012763261062,0.18316093515157467,26.255647084157715
295,0.057722785977624175,0.07535611746426132,13.127823542078858
296,0.044457547619275686,0.0580385739155035,2.6255647084157716
297,0.12325969909758709,0.16091344529711107,2.6255647084157716
298,0.20206184875712596,0.26378831430434196,3.5007529445543613
299,0.24411155637698762,0.3186834939647358,5.251129416831543
300,0.24411155637698762,0.3186834939647358,6.126317652970133
301,0.24411155637698762,0.3186834939647358,15.753388250494627
302,0.24411155637698762,0.3186834939647358,19.254141195048987
303,0.19824228921368106,0.25880194414318675,21.004517667326173
304,0.0785804176080727,0.10258540157711842,20.129329431187582
305,0.34367170239924427,0.44865757493373926,15.753388250494627
306,0.3501384088206428,0.45709975041859374,5.251129416831543
307,0.08137051879232919,0.10622783132157858,15.753388250494627
308,0.08137051879232919,0.10622783132157858,28.88121179257348
309,0.08137051879232919,0.10622783132157858,20.129329431187582
310,0.08137051879232919,0.10622783132157858,21.879705903464764
311,0.13721859461374183,0.17913654649313557,26.255647084157715
312,0.0,0.0,10.502258833663086
313,0.0,0.0,2.6255647084157716
314,0.006574142437353945,0.00858243138035763,2.6255647084157716
315,0.06904090038386541,0.09013172373872769,3.5007529445543613
316,0.08137051879232919,0.10622783132157858,7.8766941252473135
317,0.08137051879232919,0.10622783132157858,16.628576486633218
318,0.1403012763261062,0.18316093515157467,26.255647084157715
319,0.057722785977624175,0.07535611746426132,13.127823542078858
320,0.044457547619275686,0.0580385739155035,2.6255647084157716
321,0.12325969909758709,0.16091344529711107,2.6255647084157716
322,0.20206184875712596,0.26378831430434196,3.5007529445543613
323,0.24411155637698762,0.3186834939647358,5.251129416831543
324,0.24411155637698762,0.3186834939647358,6.126317652970133
325,0.24411155637698762,0.3186834939647358,15.753388250494627
326,0.24411155637698762,0.3186834939647358,19.254141195048987
327,0.19824228921368106,0.25880194414318675,21.004517667326173
328,0.0785804176080727,0.10258540157711842,20.129329431187582
329,0.34367170239924427,0.44865757493373926,15.753388250494627
330,0.3501384088206428,0.45709975041859374,5.251129416831543
331,0.08137051879232919,0.10622783132157858,15.753388250494627
332,0.08137051879232919,0.10622783132157858,28.88121179257348
333,0.08137051879232919,0.10622783132157858,20.129329431187582
334,0.08137051879232919,0.10622783132157858,21.879705903464764
335,0.13721859461374183,0.17913654649313557,26.255647084157715
336,74.81023582892914,97.66349324925474,1650.82278656953
337,62.613326204791406,81.74063473210366,1908.1594002680915
338,39.2990479354501,51.304240124608484,1940.1162346489584
339,25.47335878225556,33.25503757474616,2016.6444432978772
340,15.435529671032187,20.150822024846196,1769.399461509063
341,10.132525612272678,13.227840224899058,1666.8012037599635
342,32.102113855705056,41.908764824680226,1551.5884061236793
343,86.17381595484242,112.49845424914155,1500.2892772491296
344,134.26069947665619,175.27506459093496,1393.4861728709684
345,85.41624394644818,111.50945684914906,1040.2790560298058
346,54.829274107531646,71.57868682445384,858.6296816543506
347,27.556681805339736,35.9747804247255,719.02877356951
348,17.23476319096842,22.499690849828223,754.3494852536262
349,8.011323979737906,10.458647493130426,1037.7561480523686
350,18.18172820146127,23.73593759981889,846.0151417671663
351,40.71949545118927,53.15861024959434,935.1578903032693
352,44.88614149735751,58.59809594955288,869.5622828899103
353,23.831952703861727,31.112209796164134,806.4895834539884
354,27.821831936029966,36.32092942040465,627.3631170559702
355,170.92718439394503,223.1425383732964,424.68950953520766
356,245.75635923409348,320.8307561802787,240.51722718231565
357,142.61293058021184,186.17876054857942,139.60090808484054
358,117.99184030739933,154.0363450488242,192.58197561101497
359,114.3933732675264,149.33860739885952,196.7868222400764
360,4.369473399453749,5.7042733674330925,558.9130021113482
361,3.3681357454122614,4.397044054063004,601.4293636031782
362,3.5501971370561707,4.6347221110393875,640.4026949706889
363,6.372148707536714,8.318731994173255,724.5496604232691
364,8.702534511897353,11.361011112137536,745.8078411691843
365,10.923683498634372,14.26068341858273,694.4339043665562
366,28.765699879737145,37.55313300226781,630.6593621288113
367,108.41755872394616,141.53728292943362,581.9426979194228
368,184.6163190528647,241.01347134838733,586.3714855748217
369,358.64577068186935,468.20596694761014,628.0020895355718
370,794.964993825608,1037.8133078663288,699.7484495530351
371,889.0942002948985,1160.6973894189275,741.379053513785
372,1093.3241721695676,1427.3161516573991,852.0987448987589
373,1265.508733316792,1652.1001740428094,884.8717735487114
374,1880.8762370731913,2455.452006622965,729.8642056097478
375,2805.930168015875,3663.094214119941,664.3181483098434
376,3402.3541750820177,4441.715633266342,572.1993650775449
377,3555.449625984525,4641.579146193897,438.44997788449666
378,3137.2667438413387,4095.6484906544893,267.49877438609695
379,3416.512493010196,4460.199077036809,178.9230212781178
380,3513.102128508718,4586.295206930441,121.34878175793136
381,3448.6068805188715,4502.097755246568,124.00605435117075
382,3591.085098670952,4688.100651006464,117.8057516336122
383,3617.044003946661,4721.989561288069,126.66332694441014
384,5.265535910014524,6.874067767642982,2001.718417020253
385,6.404652474626756,8.361165110478794,2243.7294551436034
386,7.538548659997448,9.84144733681129,2375.810055610923
387,7.857794769804966,10.258217715150085,2254.3943483490393
388,2.170093283664872,2.833019952565107,2308.539190776636
389,7.36429719316093,9.61396500412654,2214.1959047285504
390,19.39198177667134,25.315903102704098,2091.13944466583
391,17.380415992603616,22.689838110448584,2077.1930458587212
392,22.719259987846534,29.65960833922524,2115.750736678374
393,24.846209260150108,32.436304517167244,2034.5334730369786
394,48.34908249179063,63.118906647246256,2329.868977187508
395,81.26433053881553,106.089204358767,2543.166841296223
396,72.66338960474496,94.86082193830934,2634.2286217426363
397,49.90341945429968,65.14806717271499,2559.574369304586
398,92.89538964156064,121.27335462344732,2646.5342677489084
399,181.41828344891826,236.83849014219095,2450.4643080489736
400,207.48233285564567,270.8646643024095,2106.7265962737742
401,578.4046094342915,755.0974013502499,2068.9892818545404
402,309.18107652237205,403.63064820153005,1894.2491085654772
403,438.0039283931453,571.8066950302158,1867.1766873516785
404,577.0056733488002,753.2711140323762,1877.8415805571144
405,506.0218351329669,660.6029179281552,2005.8202990223435
406,445.5225907194734,581.6221810959182,1944.2920689909836
407,253.9849165063175,331.5729980500228,2009.1018046240163
408,2219.0196908755534,2896.892546834926,1668.9948976327287
409,2393.695298389002,3124.9285879751983,1910.9397327422546
410,2670.7051479947436,3486.560245423947,1892.2632893302912
411,2551.9085191059407,3331.4732625403926,1805.6725062384605
412,2108.6186550914636,2752.765868265618,1802.2767892544673
413,2459.5958072949916,3210.96058393602,1798.881072270474
414,2553.3012976576115,3333.2915113023646,2111.287034797862
415,2100.0078647411856,2741.524627599459,2249.6625018955906
416,1907.56967890464,2490.2998419120627,2337.102214233419
417,1798.2894507064466,2347.636358624604,2912.6762430202907
418,1951.9775640307137,2548.273582285527,2760.717907986589
419,1888.354560219137,2465.214830573286,2503.492346449093
420,1426.4332402585912,1862.1843867605628,2775.9986344145586
421,786.08960844941,1026.2266428843473,2792.128290088527
422,356.14781849675586,464.9449327633888,2465.2905303791676
423,266.19628515610395,347.51473257977017,2245.417855665599
424,302.6180481939956,395.06272610182197,2077.3298649579283
425,171.13386922373127,223.4123619108763,2059.502350791963
426,136.2902024458877,177.92454627400483,1938.1054686142013
427,267.82818072754446,349.6451445529301,1733.513520328602
428,537.0013305581743,701.0461234440918,1319.2360482814142
429,674.7261667140197,880.8435596788769,1129.0758971777868
430,559.4712815876402,730.380263169243,1276.7895859814973
431,740.115575320909,966.2083228732492,1307.3510388374375
432,0.2911598972304603,0.3801043044784077,1343.6752945464743
433,0.11981888798428002,0.15642152478365537,1506.84775906389
434,0.15576455437956416,0.20334798221875217,1422.7639890829767
435,0.1977011651740628,0.25809551589303237,1551.803438063586
436,0.28876351889943375,0.37697587323685866,1536.818211730354
437,0.251619664766989,0.32848520204567755,1397.7886118609233
438,0.16175549877877862,0.21116905845793554,1408.6112753238135
439,0.10783699918585245,0.1407793723052904,1138.0446887515677
440,0.23364683156934696,0.3050219733281292,1079.7688085667762
441,0.2636015535654166,0.34412735452404253,882.4633285125543
442,0.2456287203677745,0.3206641258064941,968.2121236416044
443,0.190512031609335,0.2487102240330744,1004.0101643265475
444,0.1258098323834945,0.16424260102283877,1093.0890097518716
445,0.14378266558113661,0.18770582974038721,1347.8378574168164
446,0.22166494277091867,0.28937982084976327,1401.1186621571972
447,0.1258098323834945,0.16424260102283877,1421.9314765089082
448,0.011981888798428002,0.015642152478365538,1674.1827864516476
449,0.0,0.0,1425.261526805182
450,0.0,0.0,1327.8575556391738
451,0.0,0.0,1336.1826813798582
452,0.013180077696125258,0.01720636774951078,1252.098911398945
453,0.005990944399214022,0.007821076239182797,933.2465955307296
454,0.0,0.0,970.7096613638098
455,0.05990944399214022,0.07821076239182796,987.3599128451788
456,0.2351792090394534,0.307022466108947,143.5064423524012
457,0.07110069110495089,0.092820745567821,196.29042114868668
458,0.09297782682955101,0.12138097497330419,216.08441319729377
459,0.158609234003352,0.20706166318975458,256.4971469631998
460,0.3172184680067047,0.4141233263795101,267.21889265619535
461,0.07110069110495089,0.092820745567821,295.26038139172204
462,0.39378844304280614,0.5140841292987025,290.31188337957025
463,0.22970992510830354,0.29988240875757644,276.29113901180693
464,0.12032424648530164,0.1570812617301588,265.56939331881136
465,0.19142493759025253,0.24990200729797982,342.27111250716376
466,0.19142493759025253,0.24990200729797982,437.94207407543126
467,0.13126281434760206,0.17136137643290086,326.60086880201646
468,0.12579353041645155,0.16422131908152943,296.08513106041397
469,0.13126281434760206,0.17136137643290086,343.9206118445477
470,0.13126281434760206,0.17136137643290086,362.0651045557708
471,0.09297782682955101,0.12138097497330419,345.57011118193157
472,0.02734641965575038,0.035700286756854285,349.6938595253914
473,0.18048636972795282,0.23562189259523866,308.4563760907934
474,0.10938567862300126,0.14280114702741678,315.879123109021
475,0.13126281434760206,0.17136137643290086,271.3426409996551
476,0.04375427144920064,0.05712045881096689,266.39414298750336
477,0.0,0.0,277.9406383491908
478,0.02734641965575038,0.035700286756854285,264.74464365011943
479,0.010938567862300125,0.014280114702741677,197.9399204860706
480,90.54799976856178,118.20887698245663,1118.7027958669344
481,116.05235280643028,151.5043770318933,1295.8580773238682
482,102.37356909099707,133.64695703785517,1341.7872243682586
483,31.057963920616668,40.545644804982594,1441.0269885177447
484,17.83795595440661,23.287148765543876,1466.4520520601752
485,26.802207931494234,34.989827586807095,1565.691816209661
486,25.715631934271492,33.57132106301761,1701.8389306626752
487,25.53453593473444,33.33490330905279,1668.212233719461
488,23.81412393913169,31.08893464638602,1933.124992564783
489,21.73151994445484,28.370130475789605,1894.5773155810984
490,16.063215124401452,20.970254731594583,1983.1549563095655
491,18.019051953943773,23.52356651950884,1995.4574064107414
492,37.05224157437805,48.37107255140737,2136.5255009042257
493,45.70863021408729,59.67184101055782,2403.8987497697835
494,45.00235588497516,58.749811860280886,2329.2638858226496
495,27.707687929179926,36.171916356631755,2172.6126878676755
496,30.822539086677104,40.23830167973512,2262.8306552762992
497,38.84509190071303,50.71160822547393,2094.6971705602277
498,52.083209535959384,67.99374613049528,2078.29390375866
499,60.44984450732653,78.91624609311557,1929.8443392044696
500,39.171064561714545,51.13716000223831,1917.5418891032937
501,27.61713992941129,36.053707479649205,1774.0133045895743
502,14.759323962275545,19.268046948140398,1619.002433314757
503,9.68863597523611,12.64834983712286,1494.3376056228406
504,0.0518699830889717,0.06771538262267845,1206.5536159595988
505,0.0,0.0,1507.154035076856
506,0.0,0.0,1226.482925514334
507,0.0,0.0,1023.8682783745253
508,0.0,0.0,1011.4124599028158
509,0.0,0.0,1294.5747331596795
510,0.0,0.0,1248.9033987634111
511,0.0,0.0,1244.7514592728412
512,0.09336596956014918,0.12188768872082138,1494.6982166051464
513,0.2904719052982415,0.37920614268699937,1694.8217000506133
514,0.2489759188270645,0.32503383658885704,1824.3622121563926
515,0.2697239120626523,0.3521199896379273,1707.2775185223227
516,0.25934991544485847,0.3385769131133922,1201.571288570915
517,0.22822792559147537,0.29794768353978507,2253.672755481315
518,0.1971059357380923,0.2573184539661779,1982.135912798047
519,0.2178539289736814,0.28440460701524983,1860.0688917752932
520,0.0518699830889717,0.06771538262267845,1751.2880771223633
521,0.041495986471177373,0.05417230609814278,1579.3977822127713
522,0.13486195603132614,0.17605999481896364,1773.7085503714404
523,0.13486195603132614,0.17605999481896364,1742.9841981412235
524,0.3423418883872137,0.44692152530967844,2048.5669446471643
525,0.020747993235588624,0.02708615304907131,2003.7259981490104
526,0.01037399661779435,0.013543076524535704,1860.0688917752932
527,0.6224397970676612,0.8125845914721425,1831.8357032394183
528,612.55982169784,799.6864513026632,220.1070280575268
529,369.1769705337364,481.95426962628767,209.14384275197946
530,272.22701667747646,355.3877502316925,228.54024752333248
531,227.77300409481396,297.3537912464934,220.1070280575268
532,138.36372297542843,180.63149213502408,210.83048664514064
533,91.3053460637309,119.19757971766435,206.61387691223783
534,21.36342433367003,27.889587902963484,227.6969255767519
535,13.893581161147537,18.137834414030728,298.53596908951914
536,51.89661198428659,67.75014619358562,467.2003584056316
537,69.22272496171773,90.36909263931818,440.2140561150536
538,68.07854768962319,88.87538862875091,371.9049784420281
539,85.24120677104081,111.28094878725955,593.698650392716
