,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
10,113.93075027081322,36.720420977293685,100.10590026204007,26.26431950608572,4.1538008727995335,36.55022505123073,15.242618266388554,46.44023919701022,87.47429648639378,39.815368776208445,567.2262392211643,921.7767883161232,2181.8566804909606,1274.0649786260235,1001.9909335343202,1323.6105859182442,1468.3225936615258,2045.622713379546,2738.3564160239084,1209.686494844322,921.2843508887187,1769.4055344396943,0.0,0.0,0.0,563.5838873658322
11,81.24415027603595,24.086635361926263,79.87543958190653,21.400556634588366,2.569861240370139,30.384592427297395,12.743828386652725,67.54943883201487,80.52107154748157,43.07071339313116,434.7046327364577,729.4059803197149,1622.3174126874032,966.9329647671266,730.2645786775554,1026.042112671268,893.2898537793026,1589.880238119817,2764.3617001267,886.7175646418665,1190.6429111061832,1285.6392883780663,0.0,0.0,0.0,423.65961188190147
12,59.516063574305406,27.584879350661154,73.59702075014096,24.70791538720657,1.2768492955298176,30.539842169626652,14.742860290441385,50.66207912401115,80.27566360846114,59.09702535336599,444.83367272254986,766.4774381106895,2025.9479061803718,1236.2790210850237,986.8950249311666,1116.2882889838754,725.119901549596,1876.0238914794559,2175.775436600193,1249.044715729209,1151.6054386108983,1837.4986825197973,0.0,0.0,0.0,413.9426483066285
13,59.70500345866828,27.985951909879166,36.449709328861275,23.58924992676218,-0.04848794793151206,56.422192069375605,13.718356439749696,37.99655934300837,93.63676251068462,77.87785968176621,894.7318654381459,1172.2596112281133,3747.8737024550956,1835.0411175039455,1383.1626257639487,1626.8702594732229,1252.2332464416338,3445.030428442339,2166.240165762503,2300.140732302074,1151.6054386108983,3379.2495129304907,0.0,0.0,0.0,499.45192776903065
14,209.15645198970185,62.611882855701005,88.94426678334571,44.5034302742008,8.097487304562513,105.52546771465768,26.986930701146942,-18.998279671504186,140.1552007294464,55.8416807364433,1856.9906641169068,1787.4454242999607,6755.180726934895,3446.27310188043,2230.4204961159444,3253.7405189464457,2382.407656587513,6009.016720552416,787.9601083145719,3887.2031097485483,1112.5679661156137,5714.742860513728,0.0,0.0,0.0,1214.6204469091213
15,217.09192713294257,55.25888593670409,144.40363313060834,35.019092674780964,8.88945712077721,64.98310643210318,30.485236532777108,54.88391905101209,121.6132675590138,18.280012079642873,1156.3987317455283,1504.900800055236,4496.235819145922,2417.3324119178164,1685.0807978270207,2149.6476591940036,2700.6647704845923,3504.172581720319,2005.8742471286241,2810.640009073697,1434.6271142017126,4108.964144594879,0.0,0.0,0.0,1004.7340336832251
16,202.54355603700128,56.81861255588526,170.73811211940284,29.425765372559002,12.121986982878013,50.01259556463914,32.48426843656577,80.21495861301766,101.32621126665813,-24.79070131348828,754.6134789638702,1151.219054103506,3147.624921359329,1692.6171236955613,1211.4466654030764,1691.9125487075346,2371.557982250112,2710.9719377568217,3575.7265641337835,2031.5787544993157,2352.007717840903,2926.9890518014477,0.0,0.0,0.0,734.6024462906365
17,136.792476278721,41.17678274638273,145.27563574613131,21.886932921738104,8.517716186635619,40.054433520948244,32.48426843656577,135.09887766402974,92.57332810826276,-17.027956457749525,586.640232527841,948.8289331906182,2421.7829609578107,1194.6175807193056,989.725507794258,1387.0268179216982,1992.7235199692136,2099.5464413682926,3578.3270925440625,1654.2028718971633,2722.8637065461076,2407.6517582352876,0.0,0.0,0.0,573.3008509411052
18,80.48839073858446,30.1695691767328,115.80194734145401,16.050417475941277,5.527626064192375,36.90508160512618,18.241166122071547,139.32071759103067,85.51103297423033,13.522200716448152,501.3874793115648,858.6551169423018,2109.099252479353,1033.7850434935112,807.6311102687176,1261.007382530219,1194.368316642165,1851.6712401296995,3549.7212800309926,1517.6066935319673,2312.970245345618,2254.188096144309,0.0,0.0,0.0,486.8198751211758
19,61.594402302297034,21.657918197772737,99.75709921583086,25.048378788211384,5.721577855918423,39.10075653235424,15.467509355564777,109.76783810202419,86.6290024742123,4.256989114437381,627.1563924722099,984.8984596899447,2674.701639283877,1139.391950467075,768.9478444731366,1264.2594969919348,946.6340859381883,2129.987255555488,3128.4356775657757,1361.3314047243277,1639.5738448019572,2039.7454954741336,0.0,0.0,0.0,430.46148638459255
20,58.57136415249105,18.003701547119718,66.27219877974777,21.108730862298525,6.335758529717577,54.8253375768461,10.544893292485195,65.43851886851442,96.5271226813697,-0.7512333731360085,860.9683988178385,1293.4932975175163,3980.870704063698,1124.8588898743826,733.0950615406467,1499.224766850886,745.0109711681633,2903.183935910257,3504.6454542528213,1746.810450449839,1620.0551085543145,2567.213314184186,0.0,0.0,0.0,380.9049721507004
21,81.24415027603595,15.285320867975408,67.31860191837536,19.819833701351726,4.816469494530198,29.697057854124974,8.72077668027804,69.66035879551534,94.3729863277459,9.265211602010773,792.597378911716,1273.4546716845573,3321.72305267282,909.769593102537,621.7627355923889,1346.3753871502531,551.5251121511889,2512.6717767659475,3553.1886512446977,1570.8560511997557,1620.0551085543145,2309.069140865586,0.0,0.0,0.0,329.40506520175364
22,56.30408554013654,13.658748822257905,56.15696843968101,17.874328552752786,4.493216508320117,34.15494331243649,7.321454347625977,21.10919963500465,91.45535860828079,14.774256338341498,705.6564523644246,1152.220985395154,2879.9815254594855,700.4935205677681,523.6393296718906,1226.8601806822055,443.02836877718454,2216.0912728278413,3563.5907648858147,1512.9763146043338,1620.0551085543145,2222.682311211724,0.0,0.0,0.0,274.01837282269776
23,51.769528315427564,13.569621586876126,49.87854960791543,16.974532421525772,1.874867320018466,31.338269415891396,8.695788781480683,46.44023919701022,88.18325275467504,34.80714628863506,655.0112524339635,1111.1418024375878,2815.8856960206876,640.42353678464,468.9166609854587,1160.1918342170359,413.1917643493333,2082.1516904041805,1725.0171788184798,1396.0592466815808,1620.0551085543145,2051.941283189973,0.0,0.0,0.0,251.6693565995699
24,45.15663236272697,10.338759304286572,45.692937053405046,18.190473139400112,1.842542021397458,28.16673896545087,5.197482949850523,29.55287948900651,86.81987531567263,28.79727930354699,562.161719228118,1025.977642647511,2591.5502929848963,565.8204924088196,421.74194660060374,1100.8407452907263,476.4815313175026,1869.935728642017,1731.9519212458908,1273.3542050992862,1122.327334239435,1901.5265680279542,0.0,0.0,0.0,220.5750731586964
25,56.32297952857283,11.319158893486161,40.63532188337166,19.892790144424183,2.602186538991147,25.394422138142716,6.5218415861105115,23.22011959850511,82.62067280354526,30.55015717419768,481.12939933938037,939.8115515657864,2213.038435353078,497.99954297625555,402.8720608466617,1019.5378837478368,610.2941814787746,1617.711839662396,1699.878737519115,1168.013084495618,1132.086702363256,1715.540805361404,0.0,0.0,0.0,220.5750731586964
26,64.74969837115702,11.163186231568044,36.97291089817508,18.190473139400112,2.489047993817619,21.357928837582037,6.172011002947496,35.04127139410772,76.92175510851523,16.777545333370853,389.96803946455043,816.5740026930874,1884.763849443561,427.2719814251531,345.3189092971386,874.8187902014931,564.1830655448227,1280.2536709586273,1363.5437297896829,1052.2536113047738,1034.4930211250444,1551.9139868405591,0.0,0.0,0.0,191.4241824328775
27,57.36214889256864,9.870841318532223,32.438497297455484,17.850009738395297,2.682999785543667,18.119862783286113,5.072543455863731,19.20937166785423,73.40424131588905,2.504111243786695,335.9464928720585,714.3770109449955,1784.2893059989594,382.7039289408968,321.7315521047111,819.5328443523281,444.83664783341794,1138.4864506011163,1265.5904930025029,876.2992120546905,1034.4930211250444,1288.6882353070262,0.0,0.0,0.0,167.13177349469507
28,52.54418184131535,9.870841318532223,40.949242824959946,19.114588084984607,4.008337029004997,23.087854537822327,7.396418044018052,16.676267711653672,72.66801749882775,6.2602781094667375,305.5593729137819,709.3673544867556,1858.7790537251294,384.64167035325573,310.4096206523459,791.0768428123166,737.7778549432297,1066.2982341000522,1237.851523292859,921.4454065991198,678.2760846055716,1377.1076962468615,0.0,0.0,0.0,187.5373970027683
29,80.90405848418277,15.797802471420646,34.531303574710684,18.14183551068514,2.3597467993335868,17.14400726007364,16.142182623093454,25.11994756565553,67.95073155987946,24.79070131348828,275.17225295550526,675.301690570725,1680.3501231252337,409.8323087139224,311.35311494004304,724.4084963471472,1186.2310608891146,924.5310137425414,571.249407457979,858.9352910760639,379.6394200166436,1281.5740258061198,0.0,0.0,0.0,228.3486440189148
30,113.55287050208747,20.29872785820058,31.217693635723297,17.436589894318022,2.9254395252012277,18.918290029550857,20.6649923054153,46.65133119336028,68.27794214524003,21.53535669656558,259.9786929763669,662.2765837793016,1684.680922411639,431.14746424987106,311.35311494004304,725.221524962576,1668.1374293753172,916.703375808691,389.21241873844093,808.0011228720925,287.9013596527246,1194.170880509271,0.0,0.0,0.0,278.87685461033425
31,157.76480344300003,30.347823647496362,43.42573025304525,20.792586275651196,2.230445604849555,18.208576921759974,21.41462926933605,69.87145079186537,68.1416044013398,32.1277472577833,270.95181962796687,639.2321640713985,1564.2847022495732,517.3769570998453,370.7932550649603,752.0514692717296,2111.165798152502,901.9178374891961,111.82272164200195,897.1359172290425,117.11241748585408,1099.6535257115158,0.0,0.0,0.0,403.25398837382824
32,171.36847511712702,30.347823647496362,30.868892589514093,23.68652518419212,0.6303433231096568,35.44129832030747,28.985962604935605,66.07179485756456,78.77594842555851,55.340858487685956,472.6885326843035,907.7497502330517,3025.4963814827015,1208.1817706058184,695.3552900327627,1234.1774382210656,2208.8128671891054,2169.9951827729456,109.22219323172284,1663.4636297524312,122.96803836014678,2014.3376043994683,0.0,0.0,0.0,646.1780777556525
33,268.8614554483701,61.34181975151064,28.078484219840504,41.85267950923475,4.380077963146589,124.75425722886706,31.484752484671432,59.10575897801302,148.1718600707805,68.8630592041341,1789.4637308762917,2135.1155825018027,7639.529941218846,3112.012708248508,1886.9885753942,3223.6584601755767,2333.584122069211,7344.063857047996,66.74689586383063,4298.149239576045,129.7995960468216,5205.568723377435,0.0,0.0,0.0,1145.6300055246832
34,291.723181456278,53.4317776113776,105.86111752449185,45.014125375708026,11.734083399425916,119.69755133585696,35.232937304275175,160.42991722603531,147.3811011561591,13.021378467690813,1671.291597705216,2073.997773711277,7865.5976639692,2223.558270681919,1520.9127917677251,3600.0907091191557,2749.4883050028943,7290.140129059249,55.47793941928779,3075.7292026807304,132.72740648396794,3724.796831545939,0.0,0.0,0.0,953.2341267342782
35,240.52047279393904,32.30862282589554,128.70758605119437,43.19021429889652,12.655354410124646,70.35031180977178,32.73414742453935,253.31039562005577,142.7183503147709,-45.57482463691785,1384.3021314326031,2028.9108655871191,5777.286248064592,1949.3678608331247,2003.9818670686404,3166.746457095554,2416.7649586559473,4985.335626314438,1734.5524496561698,2501.562215654143,239.10451903361874,3021.5064065992024,0.0,0.0,0.0,740.4326244358003
36,187.4283652879713,34.15801296006749,117.02275100318622,35.5054689619307,13.867553108412448,64.25121478969383,26.986930701146942,206.87015642304556,119.43186365660999,-53.08715836827794,903.1727320932227,1574.0340591789452,4229.458583103358,1470.7457319804591,1137.8541109627026,2089.483541652265,1792.0045447273055,3255.4276429335205,2414.157207542445,1985.274965222978,246.91201353267567,2404.6028113063276,0.0,0.0,0.0,633.5460251077976
37,115.06438957699046,27.250652217979475,93.12987933785608,30.301242689428527,7.968186110078481,43.15942836753338,18.241166122071547,217.42475624054785,101.5988867544586,15.27507858709884,720.0059256780552,1316.5377172254196,3094.7891700651853,1134.5475969361776,857.6363075166639,1634.187517012083,1382.429338490439,2551.8099664351985,1231.7836236688743,1611.3718668165511,177.62049985354534,1957.423928392218,0.0,0.0,0.0,487.7915714787031
38,83.32248900402757,12.500094762294758,58.07537419383161,23.78380044162207,2.101144410365523,41.62910947885928,12.66886469026065,147.5533054486825,93.60949496190457,71.61758157229947,602.677879172487,1187.2885806028328,2799.4286587323477,933.0224900508446,667.9939556895469,1327.6757289953887,1037.952178277975,2010.8332114513225,124.82536369339753,1560.4376986125799,134.6792801087322,1893.396042884061,0.0,0.0,0.0,400.33889930124633
39,90.12432484109107,14.082103190321366,51.79695536206602,20.37916643157392,0.5818553751781447,29.253487161755665,8.795740376670116,74.09329071886631,88.0469150107748,69.36388145289143,533.4627726008569,1036.9988868556386,2465.957113679144,774.127694237409,558.5486183166832,965.8779951295295,846.274598317234,2002.1358359692663,117.89062126598655,1377.537730971046,127.84772242205737,1668.7902857840195,0.0,0.0,0.0,300.25417447593475
40,74.74461825395309,12.165867629613079,46.56493966892804,14.78583912935196,0.38790358345209647,26.148492315170532,7.521357538004844,48.97334315321078,82.70247544988541,60.59949209963802,478.5971393428573,921.7767883161232,2247.6848296443204,662.7075630267681,477.40810957473263,852.053988969484,679.0087856156441,1810.7935753640368,101.4206080008855,1258.3054735844764,125.89584879729314,1524.4734644799205,0.0,0.0,0.0,281.7919436829161
41,66.1478535154423,16.778202060620234,44.472133391672855,12.597145837178154,0.43639153138360853,23.46488962633624,6.621793181299945,35.67454738315785,77.95792196215706,51.083869373248575,439.7691527295038,866.6705672754855,2064.925099758019,558.0695267593836,410.4200151482385,765.059927118592,605.773483838191,1646.4131787531805,68.48058147068336,1202.7409264528712,127.84772242205737,1456.3803163998175,0.0,0.0,0.0,262.3580165323702
42,57.38104288100493,12.968012748049103,38.89131665232567,11.867581406453548,0.5333674272466328,21.047429352923523,6.396902092123721,32.71925943425721,76.785417364615,43.07071339313116,391.65621279556575,800.5431020267201,1897.7562473027765,484.43535308974276,363.2453007633835,675.6267794214133,532.5381820607381,1479.4235694977074,77.14900950494709,1085.8238585301185,127.84772242205737,1315.112442024678,0.0,0.0,0.0,215.7165913710599
43,52.84648565629595,12.232713056149414,36.06602817803116,10.700278317294183,0.09697589586302412,19.184432444972444,7.071575359652394,29.130695496306416,72.09539897444675,43.39624785482342,351.1400528511969,730.4079116113629,1656.9638069786454,417.58327436335827,333.0534835570763,597.5760323402392,469.24841509256896,1323.740548368907,97.08639398375364,971.2219800711828,129.7995960468216,1175.8771989355118,0.0,0.0,0.0,207.94302051084156
44,47.3483350213363,8.043732993205717,30.520091543304897,9.727525742994711,0.7273192189726809,17.34361407163983,4.422858087132416,31.030523463456834,70.35027585252368,27.344894782150707,310.623892906828,696.3422476953323,1572.0801409651024,359.4510319925891,299.08768919998073,563.4288304922255,462.01529886763524,1250.6825943196375,68.48058147068336,971.2219800711828,129.7995960468216,1175.8771989355118,0.0,0.0,0.0,180.73552250007722
45,46.12022577297762,7.018769786315238,26.753040244245554,8.754773168695241,0.694993920351673,16.256865875335027,4.172979099158834,31.66379945250697,67.24177529159822,25.066153550304815,274.32816628999757,638.2302327797506,1492.3934340952462,319.72733303923025,261.3479176920967,497.57351264248496,386.9717180339489,1112.3943241549487,104.88797921459098,854.3049121484302,129.7995960468216,1034.6093245603727,0.0,0.0,0.0,168.10346985222236
46,43.05939964629906,6.238906476724655,24.398633182333462,8.025208737970638,0.7111565696621769,15.147939144411767,3.748184819603742,29.130695496306416,66.2056084379564,21.08461667268397,245.6292196627363,640.2340953630464,1449.0854412311937,295.5055653847431,251.9129748151257,478.0608258721914,358.03925313421445,1084.5627226123697,77.14900950494709,798.7403650168249,131.75146967158585,966.5161764802696,0.0,0.0,0.0,163.2449880645859
47,47.367229009772586,6.974206168624347,20.858302563310087,8.4629473964054,1.0344095558722572,16.922221913888986,5.09753135466109,20.053739653254414,66.09653824283622,18.555464316459407,341.0110128651047,681.3132783206129,1798.1478637154562,310.0386259774354,291.53973489840394,591.071803416808,573.2244608259897,1358.5300502971304,44.20898297474496,915.6574329395777,132.72740648396794,1109.816682141382,0.0,0.0,0.0,168.10346985222236
48,73.34646310966781,7.1970242570788,8.074744219742954,8.706135539980268,1.0505722051827615,46.863243648817075,7.921163918762574,21.10919963500465,90.69186724243944,18.079683180139938,936.9361987135301,814.5701401097915,4724.035861610837,372.04635117292247,282.1047920214329,990.2688535923965,641.0349254347425,3232.814466680175,120.49114967626568,1149.4915687850828,132.72740648396794,1392.3524308916606,0.0,0.0,0.0,158.3865062769494
49,196.11959996866352,13.123985409967222,-2.7729683173631305,13.472623154047675,9.45514984664485,184.34797974868317,29.18586579531447,16.887359708003718,112.66951155915808,-12.270145094554804,1502.474264603679,1409.7173273486799,11899.304119327042,795.4428497733577,581.1924812214137,2368.3523567443767,1218.780083901316,6904.846395204173,239.24861374567863,2090.616085826646,138.58302735826067,2531.6422666796548,0.0,0.0,0.0,297.33908540335284
50,334.0457155535618,22.237245227754308,52.49455745448442,27.504579038317548,24.017696875408976,147.5759693512678,26.16233004083412,297.6397148535655,181.76548016779955,-104.1710277415265,2279.033996870749,2365.5597795808335,12787.117973040116,1585.0724753096383,1245.4124597601722,4931.831581191689,1782.059009918022,5869.858712839522,596.3878487573437,3670.7328948816694,142.48677460778913,4446.380938066434,0.0,0.0,0.0,456.6972880378296
51,310.6171698925654,68.98448018549834,74.12022231945475,48.61330990061607,28.527076033039595,151.9673192057239,42.754294842280025,310.3052346345683,225.6389661548967,-124.70473994057741,3291.937995479971,3861.4431980112377,12881.529397483748,2976.3708093833798,2559.7000025222324,6092.836444024153,3001.7432333474544,6543.035575150648,220.1780720702984,6345.934320322079,134.6792801087322,7687.411523550746,0.0,0.0,0.0,933.8001995837324
52,310.4282300082025,51.2704421533694,215.03584498797107,44.79525604649065,23.56514269471486,123.55661635946993,41.97966997956191,335.63627419657394,238.5910518254195,-132.2170736719375,3148.4432623436646,4058.8236624658857,11869.854684179485,2422.176765448714,2361.5662021058415,4699.305397179024,3371.536300347186,8380.791014509057,1010.7387087951495,6040.3293110982495,122.96803836014678,7317.472629503618,0.0,0.0,0.0,822.0551184680932
53,249.40064735899412,81.6405476097112,190.61977175332717,67.09560881230603,28.91497961649169,155.22756379463831,47.85182619694111,261.7540754740577,322.4387643240669,-189.5612211546528,4769.0896601184195,6740.993730207475,15470.481210896802,4893.765936912581,3915.5012939429653,6583.092699127778,3380.5776956283535,11843.21619391551,790.5606367248511,11960.268770078022,833.4500377743282,14430.665814766928,0.0,0.0,0.0,1484.7520343017097
54,217.8476866703941,18.248801444419616,285.8424573684384,45.4275452197853,26.21581718163752,66.3138185092111,29.435744783288058,259.6431555105571,243.63554834972837,-248.4078353836401,2143.9801303895197,4113.929883506524,8557.659389936756,2540.378991602611,2127.5796187569604,3559.4392783477106,2611.1549572010385,5936.828504051352,6572.402135578751,6394.553299062234,1405.349009830249,7706.721520767492,0.0,0.0,0.0,905.6210052154408
55,127.3454820605773,25.401262083807524,149.63564882374632,31.444226964230406,24.971293184728708,63.00921685105977,15.242618266388554,346.1908740140762,175.8756896313092,-246.65495751298945,1207.0439316759894,2737.276288782227,5519.17061059484,1643.2047176804074,1232.2035397324128,2132.5740582699964,1823.6494282113902,3586.7976487998503,7377.69909996185,3873.311972965647,1395.5896417064278,4692.329323669195,0.0,0.0,0.0,576.2159400136871
56,112.41923119591023,29.634805764442117,140.04362005299333,26.799333421950433,23.95304627816696,58.06340363114204,15.992255230309299,299.750634817066,156.2975896072348,-243.39961289606677,842.3984921766695,1832.532332424119,4019.847897641345,1177.177908008075,888.7716190106682,1539.0631690069017,1235.9587349355331,2647.481096737814,8101.512840822871,2810.640009073697,1385.8302735826064,3405.6737196481427,0.0,0.0,0.0,437.2633608872836
57,44.96769247836409,29.345142249451328,115.80194734145401,22.64081616682019,20.688191117445143,45.19985355243219,13.36852585658668,278.64143518206134,138.92816103434424,-175.788609313826,687.9306323887631,1573.0321278872973,3527.86909870571,871.983635561537,700.0727614712482,1461.825450541157,980.0872484785062,2540.503378308526,5766.2383283922245,2286.2495955191725,1385.8302735826064,2768.4438114955356,0.0,0.0,0.0,347.8672959947723
58,31.36402080423714,16.622229398702117,79.70103905880194,18.628211797834876,12.897794149782209,38.6793643746034,8.695788781480683,194.20463664204277,131.59319041251138,-103.41979436839051,577.3552792072564,1303.5126104339959,2959.668232329342,687.8982013874347,563.2660897551688,1019.5378837478368,807.3965986082158,1725.5592956398891,3293.1358102167865,1935.498391750915,1385.8302735826064,2344.6401883701174,0.0,0.0,0.0,312.8862271237896
59,8.370036877275332,11.497413364249722,47.96014385376484,15.199258973429238,11.200715972179285,20.9365366798312,8.096079210344083,84.4367985400186,113.48753802255952,-113.43623934353727,462.5594926982113,1104.128283396052,2753.522186296452,489.27970662064024,413.2504980113298,834.1673594300482,585.8824142196237,1403.756402803821,3802.839378631493,1574.3288353954808,1376.0709054587853,2325.3301911533717,0.0,0.0,0.0,235.15051852160587
60,51.97736218822673,9.5143323770051,41.891005649724775,12.256682436173337,10.715836492864165,19.16225391035398,5.997095711365987,71.7712787590158,108.60664679093094,-115.6899394629453,411.91429276775017,1011.9506045644396,2499.7373481131053,433.08520566223,385.88916366811395,749.612383425443,598.5403676132574,1243.7246939339925,3818.4425490931676,1457.4117674727283,1376.0709054587853,2152.5565318456474,0.0,0.0,0.0,205.99962779578695
61,48.311928431586956,8.221987463969278,36.97291089817508,11.040741718299,10.505722051827613,17.60975648706141,5.297434545039956,63.32759890501394,103.09860193736124,-113.68665046791594,354.5163995132276,910.7555441079957,2325.6392167996146,378.82844611617884,333.9969778447734,685.3831228065601,514.4553914984041,1142.8351383421443,3804.5730642383455,1340.4946995499758,1376.0709054587853,1979.7828725379234,0.0,0.0,0.0,186.56570064524104
62,44.55202473276576,7.3975605366878066,32.21177661741952,10.067989143999526,9.762240183544428,16.7226151023228,4.847652366687507,59.10575897801302,100.4536497056966,-108.42801685596388,334.2583195410432,901.738162483164,2229.495472641418,349.7623249307943,304.7486549261633,623.5929480339639,513.5512519702875,1030.6389946236231,3780.3014657424073,1332.3915364266168,975.9368123821174,1994.011291539736,0.0,0.0,0.0,181.70721885760454
63,44.533130744329476,7.664942242833146,29.17720751539948,10.311177287574393,9.471312495955356,18.075505714049182,4.997579759471656,48.55115916051069,99.4720179496149,-102.6685609952545,334.2583195410432,927.7883760660111,2342.0962540879545,369.139739054384,323.6185406801053,668.3095218825533,419.52074104615025,1115.8732743477708,3646.8076740147458,1317.342804911807,372.80786232996877,1984.8644507528566,0.0,0.0,0.0,183.65061157265913
64,44.665388663383496,7.642660433987704,31.217693635723297,9.581612856849791,7.6449331238684,17.188364329310573,4.872640265484866,61.21667894151348,95.54549092528796,-60.34908097525934,298.8066795897204,813.5682088181435,2079.649817331797,325.54055727630714,309.4661263646488,673.1876935751266,486.42706612678626,1126.310124926238,2564.9878553386343,1205.056115916688,376.7116095794973,1780.5850065125471,0.0,0.0,0.0,168.10346985222236
65,38.165856641300614,7.018769786315238,30.69449206640949,9.338424713274922,4.751818897288182,17.188364329310573,4.272930694348266,50.02880313496102,92.13704732778199,-36.81043528366442,265.88729963492074,728.404049028067,1861.3775332969726,330.38491080720456,271.72635485676483,628.4711197265374,390.58827614641575,1036.7271574610625,1119.9609020268724,1137.9156214659984,320.1072744613345,1685.0513360718055,0.0,0.0,0.0,175.87704071244073
66,39.94189155431163,6.7736698890153395,29.630648875471444,8.608860282550319,5.495300765571367,25.0839226534842,5.047555557066373,59.31685097436306,84.39306347424836,-18.280012079642873,249.00556632476702,724.396323861475,1870.0391318697832,294.5366946785636,252.85646910282279,521.151342489923,402.34209001193295,848.8638470486551,714.2784700233303,964.2764116797322,369.88005189282245,1419.7929532522992,0.0,0.0,0.0,150.612935416731
