,CAISO,BPA
321,6416.757583060427,66.53891800049503
322,7019.436472077153,102.31604481724031
323,7035.550880874392,124.12480693311026
324,7531.874671829341,132.20961926003304
325,7106.454279582242,127.16503625721067
326,6568.233025754471,108.72802818265649
327,6139.5897517479225,78.64365484927262
328,1334.2730484113597,36.16379506139035
329,0.0,0.0
330,0.0,0.0
331,0.0,0.0
332,0.0,0.0
333,0.0,0.0
334,0.0,0.0
335,0.0,0.0
336,0.0,0.0
337,0.0,0.0
338,0.0,0.0
339,0.0,0.0
340,0.0,0.0
341,0.0,0.0
342,0.0,0.0
343,2294.3032981909882,0.0
344,10524.987776006194,0.06556682324688844
345,17176.4096696406,38.317660835442666
346,21075.696441005555,57.603514254291056
347,21327.761153138646,101.00273488095914
348,20818.48755107383,61.928716762194796
349,18709.374653633684,78.31317425907861
350,16512.810733616756,44.55899119035976
351,9012.599503207648,43.662846834886864
352,20.57671119453801,10.26312869759653
353,0.0,0.0
354,0.0,0.0
355,0.0,0.0
356,0.0,0.0
357,0.0,0.0
358,0.0,0.0
359,0.0,0.0
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,0.0,0.0
364,0.0,0.0
365,0.0,0.0
366,0.0,0.0
367,1698.7942629936483,0.0
368,7636.828920874182,2.5028017039415538
369,13595.517612347343,9.719090135017941
370,17452.65838577061,17.37178980933593
371,18666.082859337508,17.27099708592838
372,19652.31296338549,49.07588399463224
373,18707.39092652276,20.050414062399604
374,17163.501915473822,24.425183671686742
375,11421.680576723253,15.372040800201548
376,2189.327560818562,4.547737300178181
377,0.0,0.0
378,0.0,0.0
379,0.0,0.0
380,0.0,0.0
381,0.0,0.0
382,0.0,0.0
383,0.0,0.0
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,0.0
388,0.0,0.0
389,0.0,0.0
390,0.0,0.0
391,2486.4106339624936,0.0
392,8786.366691745097,17.394631794307003
393,12626.140075839076,65.46827176516486
394,15296.14643171863,73.92919425966095
395,16922.279968698324,24.476086789357918
396,18585.132650061423,56.1053255621316
397,18763.48277992371,50.482565545955794
398,16586.562077192833,40.47971428780896
399,12091.089686252211,28.810780124834352
400,3388.6524673834824,39.10280564734272
401,0.0,0.0
402,0.0,0.0
403,0.0,0.0
404,0.0,0.0
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,0.0,0.0
414,0.0,0.0
415,2516.2139205697395,0.0
416,9540.376310088588,13.870956193787793
417,14820.564345452965,58.986524040349195
418,17648.891757448873,9.329061754138419
419,18935.95770147432,82.41585785173238
420,20348.51257504224,89.66318083982162
421,20361.383234482495,22.559600932761832
422,19830.468532572,25.42729096750695
423,14331.479286723297,16.162058611194816
424,3481.513378588821,5.351569420295307
425,0.0,0.0
426,0.0,0.0
427,0.0,0.0
428,0.0,0.0
429,0.0,0.0
430,0.0,0.0
431,0.0,0.0
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,17.069524415314255,0.0
439,4028.4077620141647,0.0
440,15208.946254045002,16.95014713670387
441,21379.579330181103,36.5151254012754
442,23551.676312029846,50.78635238458646
443,23611.419647483443,59.04756993913023
444,23957.07751689356,66.2318880835759
445,24307.002767407503,124.84507280789596
446,23231.622729242703,109.27341580111134
447,17137.802512975515,82.31114197624392
448,5364.098047512505,39.61470689862967
449,0.0,0.0
450,0.0,0.0
451,0.0,0.0
452,0.0,0.0
453,0.0,0.0
454,0.0,0.0
455,0.0,0.0
456,0.0,0.0
457,0.0,0.0
458,0.0,0.0
459,0.0,0.0
460,0.0,0.0
461,0.0,0.0
462,0.0,0.0
463,3121.1073800640766,0.0
464,10800.092534697646,21.159519130237285
465,15327.024485385486,19.810062557174877
466,18501.181849246685,37.7933500842035
467,20499.39790560499,47.4995845837009
468,21321.6726544604,56.7363492081717
469,20375.614610078366,46.232547895863476
470,14836.312135262095,49.83530045038659
471,9893.821978163462,26.3433548933156
472,2754.1783254673082,4.635801371706845
473,0.0,0.0
474,0.0,0.0
475,0.0,0.0
476,0.0,0.0
477,0.0,0.0
478,0.0,0.0
479,0.0,0.0
480,0.0,0.0
481,0.0,0.0
482,0.0,0.0
483,0.0,0.0
484,0.0,0.0
485,0.0,0.0
486,0.0,0.0
487,2770.15735898712,0.0
488,9238.275977100586,10.329354136437509
489,14743.24578459333,57.31443716196594
490,17544.32994025176,87.99472075090527
491,16218.895797195719,108.30783232267434
492,18776.983693293874,115.9671776226501
493,17080.427990182143,115.25070541503804
494,13722.661494440183,100.60162742403578
495,9781.70397575356,77.97714752970614
496,2491.8161889453513,40.719049951446046
497,0.0,7.725816352050966
498,0.0,0.0
499,0.0,0.0
500,0.0,0.0
501,0.0,0.0
502,0.0,0.0
503,0.0,0.0
504,0.0,0.0
505,0.0,0.0
506,0.0,0.0
507,0.0,0.0
508,0.0,0.0
509,0.0,0.0
510,0.0,0.0
511,671.3767694613556,0.0
512,3346.8632985088475,17.096741701714247
513,7069.497176940096,56.31059384251019
514,11638.867428796486,88.25903928262197
515,14123.963530683297,111.29472438330303
516,11588.764684806833,118.5231373306843
517,12285.192826263015,88.33444718994372
518,9649.788492407248,102.29758550045611
519,6849.045103385621,56.485473430514936
520,2364.849516311641,40.2248552214939
521,0.0,1.167230047983177
522,0.0,0.0
523,0.0,0.0
524,0.0,0.0
525,0.0,0.0
526,0.0,0.0
527,0.0,0.0
528,0.0,0.0
529,0.0,0.0
530,0.0,0.0
531,0.0,0.0
532,0.0,0.0
533,0.0,0.0
534,0.0,0.0
535,2915.0808574644707,0.0
536,10991.631046783597,5.27991803500311
537,15186.630918726194,4.975875450874873
538,17365.105322960397,31.05824651371338
539,19230.13017262853,41.99970220750219
540,18409.93717151397,47.62395256091188
541,17156.13895324968,22.599423057701877
542,15928.461531199235,23.204713275211034
543,10568.4741481194,8.594466983244265
544,2951.6499721638456,8.646779802807778
545,0.0,0.1577261087245594
546,0.0,0.0
547,0.0,0.0
548,0.0,0.0
549,0.0,0.0
550,0.0,0.0
551,0.0,0.0
552,0.0,0.0
553,0.0,0.0
554,0.0,0.0
555,0.0,0.0
556,0.0,0.0
557,0.0,0.0
558,0.0,0.0
559,1195.9217634402848,0.0
560,5379.457602581208,0.6307409428443002
561,10447.887933351938,8.696215226890251
562,14705.895091095372,18.34053042680564
563,15244.716984513523,29.44113830123881
564,18346.228371017998,3.208228714571002
565,17540.185863790844,11.696242007875497
566,12922.964110435314,6.281118939875914
567,7994.715085269304,3.537047580090389
568,1695.3176646571071,0.40100746625532857
569,0.0,0.0
570,0.0,0.0
571,0.0,0.0
572,0.0,0.0
573,0.0,0.0
574,0.0,0.0
575,0.0,0.0
576,0.0,0.0
577,0.0,0.0
578,0.0,0.0
579,0.0,0.0
580,0.0,0.0
581,0.0,0.0
582,0.0,0.0
583,2867.3652730146173,0.0
584,11332.417898862917,13.87899570348698
585,17019.710416478305,59.02071221926912
586,19565.551274687976,9.33446881342178
587,19934.513717906768,82.46362550951379
588,21183.715132804682,89.71514899558183
589,20957.06677482742,22.572676320498257
590,19022.64939395175,25.442028448434822
591,12745.016967186295,16.1714260279142
592,3099.284523037858,5.354671152696395
593,0.0,0.0
594,0.0,0.0
595,0.0,0.0
596,0.0,0.0
597,0.0,0.0
598,0.0,0.0
599,0.0,0.0
600,0.0,0.0
601,0.0,0.0
602,0.0,0.0
603,0.0,0.0
604,0.0,0.0
605,0.0,0.0
606,0.0,0.0
607,3127.2802251557914,0.386570973667347
608,12179.933508501505,12.651960393704645
609,18508.826595743783,25.982730848419273
610,20558.283585404457,37.71021234146023
611,20781.281496196552,62.702598152659036
612,20749.42465179768,88.37976808133834
613,20160.073030418574,72.44518944487332
614,17930.09392249764,44.670075048395866
615,14393.984194223007,33.35549343486346
616,4385.625578911178,15.509720130948256
617,0.0,0.8347822073915868
618,0.0,0.0
619,0.0,0.0
620,0.0,0.0
621,0.0,0.0
622,0.0,0.0
623,0.0,0.0
624,0.0,0.0
625,0.0,0.0
626,0.0,0.0
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0,0.0
631,3809.7993250302006,0.0
632,12977.128950884122,16.0413936698702
633,20234.38255644437,33.60260751918787
634,21569.88286331637,13.842317570952895
635,21921.875192259376,53.23959336470796
636,21207.537818816214,22.672979493909022
637,20814.134627644617,29.650558500747284
638,17113.03881596446,23.384516438910026
639,14374.745551099006,8.373555290042999
640,5585.2900430809605,2.1877596436854923
641,0.0,0.0
642,0.0,0.0
643,0.0,0.0
644,0.0,0.0
645,0.0,0.0
646,0.0,0.0
647,0.0,0.0
648,0.0,0.0
649,0.0,0.0
650,0.0,0.0
651,0.0,0.0
652,0.0,0.0
653,0.0,0.0
654,0.0,0.0
655,3218.8427086451757,0.0
656,11153.369267295648,5.576925049449378
657,14381.725796754554,35.012214380629665
658,15593.152313702787,62.53713194183076
659,17229.529493664275,88.11610553586385
660,18203.110490269268,89.57458272158875
661,19278.172242220713,103.23966134554256
662,19328.912619893938,73.9244012421203
663,15643.892691376011,56.89456753480305
664,6196.668623342535,32.670918944464454
665,0.0,5.524265784219161
666,0.0,0.0
667,0.0,0.0
668,0.0,0.0
669,0.0,0.0
670,0.0,0.0
671,0.0,0.0
672,0.0,0.0
673,0.0,0.0
674,0.0,0.0
675,0.0,0.0
676,0.0,0.0
677,0.0,0.0
678,0.0,0.0
679,3424.2505635913712,0.0
680,13060.63710537948,3.6072411273212235
681,18935.109943297924,8.281731021410412
682,19268.444068957262,8.914015184246953
683,19320.39224438469,8.182066947024717
684,21441.60940767138,13.053034302298336
685,22424.295726173583,15.210840083854567
686,20584.4645131188,19.97076197375895
687,12822.541301337094,11.572308297494917
688,3761.913703869661,4.418105480936372
689,0.0,0.0
690,0.0,0.0
691,0.0,0.0
692,0.0,0.0
693,0.0,0.0
694,0.0,0.0
695,0.0,0.0
696,0.0,0.0
697,0.0,0.0
698,0.0,0.0
699,0.0,0.0
700,0.0,0.0
701,0.0,0.0
702,0.0,0.0
703,3275.288931071702,0.0
704,11348.956818304607,28.011440344851902
705,14633.926406315439,72.8581285981681
706,15866.596723231094,108.29514031614424
707,17531.669716761142,131.528592685906
708,18522.32361019859,139.55985324965164
709,19616.237844320076,101.33390720481508
710,19667.86801466209,116.7273872285593
711,15918.22689357311,43.01787536334943
712,6305.3345530188235,20.49174038778004
713,0.0,1.4028088651579018
714,0.0,0.0
715,0.0,0.0
716,0.0,0.0
717,0.0,0.0
718,0.0,0.0
719,0.0,0.0
720,0.0,0.0
721,0.0,0.0
722,0.0,0.0
723,0.0,0.0
724,0.0,0.0
725,0.0,0.0
726,0.0,0.0
727,2208.8055931045947,0.37728958256933154
728,7518.310582943483,12.348192649694917
729,12434.99591919817,25.35889744336344
730,14428.072686154066,36.80480750516362
731,13880.701037717066,61.19713763968911
732,11813.568106560871,86.25781054031334
733,12238.58609240607,70.70581380052839
734,11401.429453620072,43.59756711287085
735,7856.393071683981,32.55464339457394
736,2166.9477611652947,15.137338891378088
737,0.0,0.8147394709311581
738,0.0,0.0
739,0.0,0.0
740,0.0,0.0
741,0.0,0.0
742,0.0,0.0
743,0.0,0.0
744,0.0,0.0
745,0.0,0.0
746,0.0,0.0
747,0.0,0.0
748,0.0,0.0
749,0.0,0.0
750,0.0,0.0
751,4200.230829462111,0.0
752,14101.145776043377,10.11687781518018
753,21442.463937797915,28.38812875114335
754,24578.359390202262,32.74616368613712
755,24666.621348299734,35.97859205348031
756,24469.329912552446,38.949521045933054
757,24007.25260251273,33.481182545049926
758,23005.219784112003,23.16826882206238
759,17413.565144642667,19.163993230037686
760,6655.990016527102,39.91984792879525
761,0.0,8.154379327450213
762,0.0,0.0
763,0.0,0.0
764,0.0,0.0
765,0.0,0.0
766,0.0,0.0
767,0.0,0.0
768,0.0,0.0
769,0.0,0.0
770,0.0,0.0
771,0.0,0.0
772,0.0,0.0
773,0.0,0.0
774,0.0,0.0
775,1827.2406904422958,2.9939266417224055
776,6513.394483627172,32.017861226988686
777,11820.604803619683,75.72172682525533
778,15203.053160365393,57.72781952228623
779,16327.114146901524,78.65391840611531
780,15808.711591467056,68.71794887324072
781,15813.844290035713,65.98189578574487
782,15567.474758740122,55.46399452907307
783,12236.353387680992,18.521797269855096
784,4634.826807498295,44.10991798469767
785,0.0,13.798723859608469
786,0.0,0.0
787,0.0,0.0
788,0.0,0.0
789,0.0,0.0
790,0.0,0.0
791,0.0,0.0
792,0.0,0.0
793,0.0,0.0
794,0.0,0.0
795,0.0,0.0
796,0.0,0.0
797,0.0,0.0
798,0.0,0.0
799,3331.6973183620553,0.0
800,11544.413269634826,10.155840485848696
801,14885.95796923342,56.351662811115204
802,16139.857846685938,86.51657555147088
803,17833.60741937049,106.48846519425194
804,18841.322765909554,114.01914795186883
805,19954.07684563836,113.31471112484748
806,20006.596212233228,98.91170999077208
807,16192.377213280808,76.6672786500389
808,6413.927645398479,40.03504677832796
809,0.0,7.596037221495815
810,0.0,0.0
811,0.0,0.0
812,0.0,0.0
813,0.0,0.0
814,0.0,0.0
815,0.0,0.0
816,0.0,0.0
817,0.0,0.0
818,0.0,0.0
819,0.0,0.0
820,0.0,0.0
821,0.0,0.0
822,64.48203683951913,0.0
823,4571.7764119219055,0.0
824,13334.885218412552,21.28497102300784
825,14650.318769938744,66.71106387575794
826,14866.333593351132,100.74182483807037
827,15662.686748319193,121.34852364891225
828,16497.729125390968,130.21465220512837
829,16039.906663830378,127.355894429221
830,14182.824002852229,112.6020911015064
831,9981.819302757558,85.75087079182018
832,3694.8207109044447,47.994166547963935
833,0.0,9.212887221497429
834,0.0,0.0
835,0.0,0.0
836,0.0,0.0
837,0.0,0.0
838,0.0,0.0
839,0.0,0.0
840,0.0,0.0
841,0.0,0.0
842,0.0,0.0
843,0.0,0.0
844,0.0,0.0
845,0.0,0.0
846,0.0,0.0
847,3103.8718981384404,0.8686871054645616
848,10171.61958180389,10.380327524131467
849,13515.5940880965,32.22853111579986
850,15466.97346709493,87.61983583584423
851,17758.861999475637,101.08777160948833
852,18029.52312139488,106.13936772384308
853,16885.761606187745,85.60215254888354
854,16021.392216832739,79.94368733282711
855,11533.656195332997,55.18009626277608
856,3527.325588883066,21.6791160325409
857,0.0,6.268452055137264
858,0.0,0.0
859,0.0,0.0
860,0.0,0.0
861,0.0,0.0
862,0.0,0.0
863,0.0,0.0
864,0.0,0.0
865,0.0,0.0
866,0.0,0.0
867,0.0,0.0
868,0.0,0.0
869,0.0,0.0
870,74.4105682081348,0.0
871,5043.742427673136,2.8518714265731857
872,12607.73844813484,30.498684336735593
873,19521.450807299363,72.1288979143092
874,21333.186381062646,54.988761821922566
875,20792.900951029667,74.92196347248274
876,19925.856069300098,65.45743377719103
877,19832.034048515925,62.85120037351357
878,16590.321468318056,52.83235033109437
879,13258.022109432019,17.642978844763086
880,4613.455228904358,42.01699967393846
881,0.0,13.144004849681872
882,0.0,0.0
883,0.0,0.0
884,0.0,0.0
885,0.0,0.0
886,0.0,0.0
887,0.0,0.0
888,0.0,0.0
889,0.0,0.0
890,0.0,0.0
891,0.0,0.0
892,0.0,0.0
893,0.0,0.0
894,162.16255435082684,0.0
895,5978.677332776537,3.017825817830499
896,16928.91718709816,32.273445479924185
897,24021.39522212643,76.32617947262034
898,26445.298666107206,58.18863486287375
899,24209.162390322123,79.28177742623409
900,22792.37375757279,69.26649349655311
901,21059.794887403434,66.50859972209187
902,19271.739353903526,55.90673876817241
903,14048.398129550578,18.66964848592097
904,6840.699332220406,44.46202771355308
905,0.0,13.908872894989647
906,0.0,0.0
907,0.0,0.0
908,0.0,0.0
909,0.0,0.0
910,0.0,0.0
911,0.0,0.0
912,0.0,0.0
913,0.0,0.0
914,0.0,0.0
915,0.0,0.0
916,0.0,0.0
917,0.0,0.0
918,0.0,0.0
919,3361.3247784295795,0.0
920,13588.058081141968,2.225991037275453
921,20950.95997674962,17.636885528479883
922,21876.73025034541,56.827552683037126
923,22175.226273140317,32.94870226021669
924,23122.626693315447,75.83164657181521
925,23429.77477474209,66.94444906806379
926,21686.38496044721,37.56247881519762
927,18043.8682764862,37.89404998345059
928,5641.142227892113,9.870899108757198
929,17.30411726347274,2.612314193523911
930,0.0,0.0
931,0.0,0.0
932,0.0,0.0
933,0.0,0.0
934,0.0,0.0
935,0.0,0.0
936,0.0,0.0
937,0.0,0.0
938,0.0,0.0
939,0.0,0.0
940,0.0,0.0
941,0.0,0.0
942,0.0,0.0
943,3866.602494415097,0.0
944,11399.43294102459,27.501010237561214
945,17147.67762098096,71.5304931056863
946,19179.60071318776,106.32176445934762
947,19924.74354207099,129.1318521809573
948,21214.65465761676,137.01676549726534
949,20046.846778736734,99.48738033972137
950,17695.576759865693,114.6003572703235
951,16787.629615428137,42.23399497495065
952,8575.404236601578,20.118335767527096
953,0.0,1.3772465995001677
954,0.0,0.0
955,0.0,0.0
956,0.0,0.0
957,0.0,0.0
958,0.0,0.0
959,0.0,0.0
960,0.0,0.0
961,0.0,0.0
962,0.0,0.0
963,0.0,0.0
964,0.0,0.0
965,0.0,0.0
966,0.0,0.0
967,3199.4190546278987,0.8578105218754827
968,11086.065827710661,10.250358402582396
969,14294.941293337459,31.825006865895435
970,15499.057627197417,86.52277285133003
971,17125.56031900825,99.82208044079492
972,18093.266377895703,104.81042696038718
973,19161.840820771427,84.53035240157374
974,19212.27501276556,78.94273521528683
975,15549.491819191551,54.48920200904527
976,6159.27569728366,21.40767800130735
977,0.0,6.189966554059895
978,0.0,0.0
979,0.0,0.0
980,0.0,0.0
981,0.0,0.0
982,0.0,0.0
983,0.0,0.0
984,0.0,0.0
985,0.0,0.0
986,0.0,0.0
987,0.0,0.0
988,0.0,0.0
989,0.0,0.0
990,331.74196709979236,0.0
991,5588.080707943104,0.0
992,13443.601657034304,15.684592357883554
993,18335.990472806967,52.2236168705208
994,18989.812019615296,91.29377796715501
995,19575.996854684832,109.36042070938335
996,19833.66051845166,111.91988059387398
997,17798.117574693715,107.41611427685223
998,18013.91089309843,94.6785032349891
999,14116.747978625144,72.87478728170913
1000,7504.454207208894,42.46578206604692
1001,0.0,11.075311494079262
1002,0.0,0.0
1003,0.0,0.0
1004,0.0,0.0
1005,0.0,0.0
1006,0.0,0.0
1007,0.0,0.0
1008,0.0,0.0
1009,0.0,0.0
1010,0.0,0.0
1011,0.0,0.0
1012,0.0,0.0
1013,0.0,0.0
1014,72.54911185303115,0.0
1015,4917.568059951111,0.0
1016,12292.342995272276,8.484344115558146
1017,19033.101779182172,25.1176261407082
1018,20799.514937342927,41.493815383423005
1019,20272.745299105703,8.518017556266154
1020,19427.39043055734,27.66378900892621
1021,19335.915463438298,7.641234107691115
1022,16175.297634014942,14.303994049139273
1023,12926.359146683548,33.97171448076449
1024,4498.044934887931,20.393111360088845
1025,0.0,6.166892657094831
1026,0.0,0.0
1027,0.0,0.0
1028,0.0,0.0
1029,0.0,0.0
1030,0.0,0.0
1031,0.0,0.0
1032,0.0,0.0
1033,0.0,0.0
1034,0.0,0.0
1035,0.0,0.0
1036,0.0,0.0
1037,0.0,0.0
1038,34.877220754270226,0.0
1039,4962.07731640299,6.849060342259157
1040,15349.147788311102,35.98491003107751
